,Unnamed: 0,Time,Open,High,Low,Last,Change,%Chg,Volume,Classification
521,521,12/02/2016,219.67,220.25,219.26,219.68,0.11,+0.05%,74840304.0,True
522,522,12/01/2016,220.73,220.73,219.15,219.57,-0.81,-0.37%,79040400.0,False
523,523,11/30/2016,221.63,221.82,220.31,220.38,-0.53,-0.24%,113291800.0,False
524,524,11/29/2016,220.52,221.44,220.17,220.91,0.43,+0.20%,69886600.0,True
525,525,11/28/2016,221.16,221.48,220.36,220.48,-1.04,-0.47%,76572496.0,False
526,526,11/25/2016,221.1,221.56,221.01,221.52,0.82,+0.37%,37872200.0,True
527,527,11/23/2016,219.98,220.76,219.75,220.7,0.12,+0.05%,56620200.0,True
528,528,11/22/2016,220.51,220.79,219.73,220.58,0.43,+0.20%,67428896.0,True
529,529,11/21/2016,219.17,220.18,219.0,220.15,1.65,+0.76%,72402600.0,True
530,530,11/18/2016,219.07,219.27,218.29,218.5,-0.49,-0.22%,86265696.0,False
531,531,11/17/2016,218.05,219.06,217.92,218.99,1.12,+0.51%,69797104.0,True
532,532,11/16/2016,217.56,218.14,217.42,217.87,-0.41,-0.19%,65617600.0,False
533,533,11/15/2016,217.04,218.28,216.8,218.28,1.69,+0.78%,91652496.0,True
534,534,11/14/2016,217.03,217.27,215.72,216.59,0.17,+0.08%,94579904.0,True
535,535,11/11/2016,216.08,216.7,215.32,216.42,-0.5,-0.23%,100552704.0,False
536,536,11/10/2016,217.3,218.31,215.22,216.92,0.54,+0.25%,172113296.0,True
537,537,11/09/2016,212.37,217.1,212.34,216.38,2.27,+1.06%,258428896.0,True
538,538,11/08/2016,212.69,214.77,212.38,214.11,0.96,+0.45%,106772096.0,True
539,539,11/07/2016,211.45,213.19,211.3,213.15,4.6,+2.21%,109794800.0,True
540,540,11/04/2016,208.91,209.89,208.38,208.55,-0.23,-0.11%,109122000.0,False
541,541,11/03/2016,209.99,210.24,208.46,208.78,-0.96,-0.46%,88939296.0,False
542,542,11/02/2016,210.65,211.1,209.23,209.74,-1.27,-0.60%,103330800.0,False
543,543,11/01/2016,212.93,212.99,209.6,211.01,-1.54,-0.72%,122781800.0,False
544,544,10/31/2016,212.93,213.19,212.36,212.55,0.01,0.00%,61272500.0,True
545,545,10/28/2016,213.14,213.93,211.71,212.54,-0.63,-0.30%,140623104.0,False
546,546,10/27/2016,214.58,214.62,213.08,213.17,-0.57,-0.27%,77220200.0,False
547,547,10/26/2016,213.21,214.42,212.93,213.74,-0.43,-0.20%,75705400.0,False
548,548,10/25/2016,214.68,214.98,213.98,214.17,-0.72,-0.34%,66542300.0,False
549,549,10/24/2016,215.0,215.32,214.48,214.89,0.91,+0.43%,60146500.0,True
550,550,10/21/2016,212.96,214.08,212.76,213.98,0.1,+0.05%,89089000.0,True
551,551,10/20/2016,213.87,214.53,213.11,213.88,-0.4,-0.19%,73639800.0,False
552,552,10/19/2016,214.02,214.64,213.6,214.28,0.57,+0.27%,66519200.0,True
553,553,10/18/2016,214.24,214.31,213.27,213.71,1.33,+0.63%,76869600.0,True
554,554,10/17/2016,213.09,213.39,212.17,212.38,-0.74,-0.35%,58275600.0,False
555,555,10/14/2016,214.15,214.69,213.03,213.12,0.11,+0.05%,93346200.0,True
556,556,10/13/2016,212.16,213.59,211.21,213.01,-0.7,-0.33%,101356896.0,False
557,557,10/12/2016,213.59,214.32,213.01,213.71,0.28,+0.13%,73866096.0,True
558,558,10/11/2016,215.66,215.74,212.58,213.43,-2.73,-1.26%,130367296.0,False
559,559,10/10/2016,216.16,216.7,215.99,216.16,1.12,+0.52%,51855000.0,True
560,560,10/07/2016,216.1,216.3,214.19,215.04,-0.74,-0.34%,89788200.0,False
561,561,10/06/2016,215.37,216.04,214.74,215.78,0.15,+0.07%,62927300.0,True
562,562,10/05/2016,215.41,216.13,215.33,215.63,0.95,+0.44%,72815904.0,True
563,563,10/04/2016,215.91,216.17,213.99,214.68,-1.1,-0.51%,119948000.0,False
564,564,10/03/2016,215.82,216.04,215.04,215.78,-0.52,-0.24%,83512000.0,False
565,565,09/30/2016,215.65,217.12,215.36,216.3,1.62,+0.75%,117153696.0,True
566,566,09/29/2016,216.4,216.87,214.04,214.68,-1.96,-0.90%,128029000.0,False
567,567,09/28/2016,215.83,216.82,214.71,216.64,1.07,+0.50%,87349400.0,True
568,568,09/27/2016,214.05,215.68,213.62,215.57,1.33,+0.62%,78459904.0,True
569,569,09/26/2016,215.02,215.23,214.01,214.24,-1.75,-0.81%,89811104.0,False
570,570,09/23/2016,216.72,216.88,215.88,215.99,-1.19,-0.55%,73607104.0,False
571,571,09/22/2016,217.0,217.53,216.71,217.18,1.36,+0.63%,76640496.0,True
572,572,09/21/2016,214.24,216.03,213.44,215.82,2.4,+1.12%,110238304.0,True
573,573,09/20/2016,214.41,214.59,213.38,213.42,0.01,0.00%,69649904.0,True
574,574,09/19/2016,214.13,214.88,213.03,213.41,0.04,+0.02%,80188304.0,True
575,575,09/16/2016,213.48,213.69,212.57,213.37,-1.91,-0.89%,155224608.0,False
576,576,09/15/2016,212.96,215.73,212.75,215.28,2.13,+1.00%,145684496.0,True
577,577,09/14/2016,213.29,214.7,212.5,213.15,-0.08,-0.04%,134164496.0,False
578,578,09/13/2016,214.84,215.15,212.5,213.23,-3.11,-1.44%,182769200.0,False
579,579,09/12/2016,212.39,216.81,212.31,216.34,3.06,+1.43%,168078896.0,True
580,580,09/09/2016,216.97,217.03,213.25,213.28,-5.23,-2.39%,221588992.0,False
581,581,09/08/2016,218.62,218.94,218.15,218.51,-0.5,-0.23%,74102800.0,False
582,582,09/07/2016,218.84,219.22,218.3,219.01,-0.02,-0.01%,76554800.0,False
583,583,09/06/2016,218.7,219.12,217.86,219.03,0.66,+0.30%,56702000.0,True
584,584,09/02/2016,218.39,218.87,217.7,218.37,0.98,+0.45%,79293800.0,True
585,585,09/01/2016,217.37,217.73,216.03,217.39,0.01,0.00%,97844200.0,True
586,586,08/31/2016,217.61,217.75,216.46,217.38,-0.62,-0.28%,85269400.0,False
587,587,08/30/2016,218.26,218.59,217.35,218.0,-0.36,-0.16%,58114500.0,False
588,588,08/29/2016,217.44,218.67,217.4,218.36,1.07,+0.49%,70502096.0,True
589,589,08/26/2016,217.92,219.12,216.25,217.29,-0.41,-0.19%,122506304.0,False
